PRT_ID;AREA;INT_SQFT;DATE_SALE;DIST_MAINROAD;N_BEDROOM;N_BATHROOM;N_ROOM;SALE_COND;PARK_FACIL;DATE_BUILD;BUILDTYPE;UTILITY_AVAIL;STREET;MZZONE;QS_ROOMS;QS_BATHROOM;QS_BEDROOM;QS_OVERALL;SALES_PRICE
P03453;Velachery;1514;23/03/2011;100;2;1;4;Partial;No;02/04/1971;Others;NoSewr ;Gravel;RH;2.2;4.8;4.9;4.18;8935900
P06156;Karapakkam;795;11/10/2009;73;1;1;2;AbNormal;Yes;13/10/2000;House;NoSewr ;Gravel;RM;3.4;2.6;4.9;3.76;8479250
P02479;Chrompet;927;26/09/2011;24;1;1;3;Normal Sale;No;29/09/1996;Commercial;NoSeWa;Paved;RL;3.1;2.2;3.3;2.8;11316450
P07507;Chrompet;961;19/10/2008;15;1;1;3;AdjLand;No;24/10/1989;House;NoSeWa;Gravel;RL;3;4;3.1;3.43;8720250
P05651;KK Nagar;1610;18/01/2010;181;2;1;4;AdjLand;Yes;21/01/1998;House;NoSewr ;Gravel;RH;3.8;4.3;2;3.23;10411240
P09296;Velachery;1948;27/01/2007;194;3;2;5;AdjLand;No;06/02/1968;Others;AllPub;Paved;RH;3.7;4.4;3.2;3.87;10765530
P01033;Chrompet;756;07/02/2013;176;1;1;2;AbNormal;Yes;17/02/1975;Commercial;ELO;No Access;RM;3.1;4.4;2.2;3.35;10478100
P07543;T Nagar;1643;09/10/2008;128;1;1;4;AdjLand;Yes;18/10/1972;Commercial;ELO;Paved;RH;3.7;2.5;4.7;3.85;18946420
P02996;Anna Nagar;1916;17/06/2011;15;2;1;5;Normal Sale;Yes;19/06/2003;Commercial;AllPub;Gravel;RM;4.3;2.9;2.5;3.23;23407860
P02232;Karapakkam;535;10/11/2011;8;1;1;2;AbNormal;No;21/11/1964;Others;NoSeWa;No Access;RH;5;4;2.1;3.54;3844375
P03297;Karapakkam;1023;18/04/2011;199;1;1;3;Partial;No;19/04/2005;Others;NoSewr ;Paved;A;4.9;2.8;2.9;3.47;4798625
P01104;Chrompet;872;25/12/2012;166;1;1;3;Family;No;02/01/1983;Others;ELO;Gravel;RH;4.3;4.6;4.7;4.54;7693740
P08017;Chrompet;1005;20/05/2008;196;1;1;3;Normal Sale;Yes;26/05/1987;Commercial;NoSeWa;Paved;RM;3.9;3;2.6;3.15;13449750
P09023;Chrompet;1083;11/05/2007;176;1;1;3;AbNormal;No;17/05/1980;House;NoSewr ;No Access;RH;4.5;3.5;4;3.95;7155650
P05227;Karapakkam;879;06/04/2010;158;1;1;2;Partial;Yes;15/04/1973;House;AllPub;Paved;RH;4.1;3.2;3.3;3.51;6313250
P05529;KK Nagar;1942;08/02/2010;182;3;2;5;Normal Sale;Yes;14/02/1988;Commercial;AllPub;Gravel;RH;2.6;4.3;2.4;3.03;16470640
P03224;KK Nagar;1812;02/05/2011;196;3;2;5;Partial;No;03/05/2004;Commercial;AllPub;Paved;RL;3.4;3.8;3.7;3.64;14873340
P06307;Chrompet;956;16/09/2009;163;1;1;3;AdjLand;No;23/09/1980;Others;AllPub;Gravel;RM;2.2;3.3;4.1;3.21;9892670
P08462;Chrompet;1196;24/12/2007;116;1;1;3;AbNormal;No;25/12/2002;Others;AllPub;Gravel;RM;3.5;4.5;4.3;;11135270
P02216;Velachery;1538;13/11/2011;124;2;1;4;Family;No;18/11/1989;Commercial;NoSewr ;No Access;C;2.9;4.3;4.8;4.1;11133440
P04328;T Nagar;1886;22/09/2010;158;2;1;5;Normal Sale;Yes;25/09/1996;House;AllPub;Gravel;RH;2.3;3.2;3.5;3.065;13952630
P03262;Chrompet;911;24/04/2011;84;1;1;3;Partial;Yes;02/05/1978;Others;ELO;No Access;RH;3.8;3.8;2;3.26;7427820
P00203;T Nagar;1849;25/09/2014;173;2;1;5;AbNormal;Yes;27/09/2007;Others;NoSewr ;Gravel;RM;3.9;4.1;4;3.995;16295260
P00074;Chrompet;1069;26/12/2014;55;1;1;3;Normal Sale;Yes;31/12/1993;Others;AllPub;Gravel;RH;2.5;4.6;4.9;4.06;10080280
P00626;Anna Nagar;1537;23/11/2013;37;1;1;4;Normal Sale;No;28/11/1994;Commercial;NoSewr ;Paved;RM;3.6;4.2;3.4;3.67;18331880
P02770;Chrompet;1083;02/08/2011;101;1;1;3;Partial;Yes;11/08/1974;Others;AllPub;Paved;RL;4.8;3.5;3;3.74;9664460
P04675;Chrompet;771;21/07/2010;163;1;1;2;AbNormal;No;23/07/2002;Commercial;NoSeWa;Gravel;RL;4.7;2.5;4.5;3.76;10724600
P09760;Velachery;1731;06/09/2005;184;2;1;4;Partial;No;17/09/1961;Commercial;NoSewr ;Paved;RH;2.4;4.2;4.3;3.78;13478680
P03379;KK Nagar;1650;06/04/2011;72;2;1;4;AdjLand;No;08/04/2003;Commercial;NoSewr ;Gravel;RL;3.2;4;5;4.16;14917160
P00429;Chrompet;845;21/04/2014;65;1;1;3;Partial;No;23/04/2004;Commercial;NoSewr ;No Access;RL;3.3;3.3;3.2;3.27;10081500
P08509;Anna Nagar;1586;03/12/2007;14;1;1;4;AbNormal;No;08/12/1987;House;NoSeWa;No Access;RL;2.5;2.8;4.9;3.535;10671450
P07235;T Nagar;1917;12/01/2009;4;2;1;5;AbNormal;No;20/01/1977;Others;AllPub;No Access;RH;2.5;3.4;2.4;2.68;12776550
P04179;Karapakkam;679;21/10/2010;169;1;1;2;AbNormal;Yes;26/10/1991;House;AllPub;No Access;A;3.5;4.3;2;3.14;3914750
P03499;Chrompet;1280;16/03/2011;185;2;1;4;Family;No;17/03/2004;Commercial;NoSeWa;No Access;RM;3.6;2.7;2.4;2.88;14153850
P00486;Anna Nagar;1740;10/03/2014;36;1;1;4;AdjLand;Yes;18/03/1983;House;NoSewr ;Gravel;RL;4.4;4.1;2.3;3.485;13695970
P07128;KK Nagar;1636;13/02/2009;85;2;1;4;AdjLand;No;21/02/1979;House;NoSewr ;Paved;RL;4.6;4.8;3.8;4.34;9358400
P04737;KK Nagar;1615;07/07/2010;10;2;1;4;Partial;No;11/07/1993;Commercial;NoSeWa;Gravel;RH;4.4;3.5;4.5;4.17;13178340
P01530;Adyar;1253;23/03/2012;122;2;2;4;AdjLand;Yes;29/03/1988;Commercial;NoSewr ;Paved;C;4.3;2.2;2.3;2.88;14085560
P09235;Adyar;1279;16/02/2007;44;2;2;4;AbNormal;No;20/02/1990;Commercial;NoSewr ;Paved;I;2.5;3.2;4.2;3.49;13744855
P01305;Anna Nagar;1571;21/08/2012;124;1;1;4;Partial;Yes;28/08/1987;Others;NoSewr ;Paved;RL;3.9;2.5;4.8;3.91;12946530
P01783;Adyar;1252;09/02/2012;177;2;2;4;Family;Yes;19/02/1972;House;NoSeWa;Paved;RH;2.9;5;3.2;3.47;9468300
P00343;Chrompet;1052;22/06/2014;159;1;1;3;Normal Sale;No;24/06/2004;Others;NoSewr ;No Access;RH;4.4;2;4.4;3.44;7926740
P06572;Karapakkam;958;22/07/2009;119;1;1;3;Family;No;29/07/1983;Others;NoSewr ;No Access;RL;3.4;5;4.1;4.16;6263750
P01688;Chrompet;871;26/02/2012;1;1;1;3;Normal Sale;Yes;05/03/1981;Others;ELO;Paved;RL;2.1;2.9;3.9;2.96;8742520
P03279;Karapakkam;728;20/04/2011;97;1;1;2;AdjLand;No;28/04/1978;House;NoSeWa;No Access;A;4.1;4.1;3.5;3.86;2939750
P08921;Velachery;1741;17/06/2007;109;2;1;4;AdjLand;No;18/06/2002;Others;NoSewr ;No Access;RM;4.4;5;2.4;4.07;10991250
P08011;Chrompet;831;22/05/2008;187;1;1;3;Normal Sale;No;26/05/1994;House;ELO;No Access;RH;2.8;4.7;2.6;3.5;6243300
P06774;Chrompet;1002;29/05/2009;132;1;1;3;AdjLand;Yes;05/06/1983;Others;NoSeWa;Paved;RH;5;4.7;3.2;4.34;9295440
P09093;Chrompet;721;09/04/2007;73;1;1;2;AdjLand;No;15/04/1981;Others;AllPub;Gravel;RM;2.3;2;2.8;2.33;8732470
P00137;Ann Nagar;1704;14/11/2014;133;1;1;4;Partial;Yes;17/11/2003;House;NoSewr ;No Access;RH;2;2.7;2.2;2.255;11374070
P01782;Velachery;1527;09/02/2012;176;2;1;4;Partial;No;12/02/2000;Others;NoSewr ;Paved;C;3.4;3.3;2.4;3.06;7738440
P08107;Chrompet;1110;24/04/2008;71;1;1;3;Family;Yes;03/05/1975;Commercial;NoSeWa;No Access;RH;3.5;2.4;3.6;3.09;12078350
P03229;Karapakkam;1647;30/04/2011;170;2;2;4;AbNormal;Yes;05/05/1989;Others;NoSewr ;Gravel;RM;2.4;4;2.8;3.04;11117625
P08964;Chrompet;969;02/06/2007;60;1;1;3;AdjLand;No;08/06/1983;Commercial;NoSewr ;Gravel;RL;4.4;2;2.8;2.96;12412600
P03216;Karapakkam;593;03/05/2011;124;1;1;2;Family;Yes;10/05/1983;Others;NoSeWa;Paved;RL;3.6;3.3;3.9;3.63;6504875
P05035;Anna Nagar;1505;13/05/2010;174;1;1;4;Partial;No;18/05/1991;Commercial;AllPub;No Access;RM;3.5;3.5;4.1;3.74;17242780
P04901;Velachery;1976;08/06/2010;39;3;2;5;Normal Sale;No;12/06/1992;House;AllPub;Paved;A;4.6;3.7;2.2;3.48;8283610
P03727;Adyar;995;23/01/2011;26;1;1;3;AbNormal;Yes;31/01/1977;Others;AllPub;No Access;I;2;2.8;2.7;2.51;8055010
P04841;Chrompet;1159;20/06/2010;90;1;1;3;Family;Yes;29/06/1974;House;ELO;Gravel;RH;4.3;3.3;2.6;3.39;9062800
P08904;Velachery;1500;26/06/2007;138;2;1;4;AdjLand;Yes;09/07/1952;House;NoSewr ;No Access;I;4.8;2.2;2.5;2.94;7686500
P01504;Chrompet;1224;29/03/2012;153;2;1;4;Family;No;06/04/1982;House;AllPub;Gravel;RH;3.3;2.4;4.3;3.24;8799300
P04206;Karapakkam;1290;17/10/2010;100;1;1;3;AbNormal;Yes;23/10/1984;House;ELO;Gravel;RL;5;3.2;2.6;3.5;8700500
P05133;Karapakkam;1462;23/04/2010;68;2;2;4;Family;No;29/04/1986;Others;NoSeWa;Gravel;RM;2.7;3.3;3.6;3.24;9387250
P02796;Karapakkam;1296;24/07/2011;166;1;1;3;Partial;Yes;26/07/2000;Others;AllPub;No Access;C;3.7;2.7;2;2.72;6537250
P01785;Chrompet;1227;09/02/2012;151;2;1;4;Partial;Yes;10/02/2007;House;NoSewr ;Paved;RM;3.8;3.2;4.8;3.86;10787350
P02558;Karapakkam;851;11/09/2011;105;1;1;2;Partial;No;18/09/1982;House;AllPub;No Access;C;4;3.8;2.5;3.34;3572250
P02443;Karapakkam;1484;03/10/2011;75;2;2;4;Family;Yes;06/10/1999;Others;NoSeWa;Paved;RH;4.8;4.7;4.5;4.65;9060500
P09836;Velachery;1879;20/03/2005;166;3;2;5;Normal Sale;No;28/03/1973;House;AllPub;No Access;RM;4.3;2.3;3;3.01;9900740
P05511;Karapakkam;739;11/02/2010;41;1;1;2;Normal Sale;No;22/02/1968;Commercial;AllPub;Paved;RH;3.6;2.7;4;3.49;6957500
P02516;KK Nagar;2351;19/09/2011;28;4;2;6;AdjLand;No;25/09/1987;Commercial;NoSeWa;Gravel;RL;2.9;3.9;2.2;2.92;18515080
P09347;Velachery;1519;08/01/2007;109;2;1;4;Partial;Yes;19/01/1963;Commercial;AllPub;No Access;RH;3.4;4;4;3.85;12682380
P07563;Velachery;1625;02/10/2008;2;2;1;4;Normal Sale;No;07/10/1991;Commercial;NoSewr ;Paved;RH;3.4;4.8;4.5;4.36;13718940
P07614;KK Nagar;2470;21/09/2008;188;4;2;6;AdjLand;No;29/09/1979;Others;NoSewr ;Gravel;RH;4.7;2.7;3.5;3.62;12792980
P08322;Chrompet;1066;15/02/2008;184;1;1;3;AdjLand;No;20/02/1987;Others;NoSeWa;Gravel;RM;2.9;3.1;2.5;2.86;10248370
P02929;KK Nagar;2358;28/06/2011;80;4;2;6;AdjLand;Yes;03/07/1990;Others;NoSewr ;Paved;RM;3.5;4.3;2.7;3.42;14274180
P00289;Chrompet;1101;21/07/2014;95;1;1;3;AbNormal;Yes;22/07/2008;Commercial;NoSeWa;Paved;RH;4.5;3.8;4.4;4.19;13297100
P03926;Karapakkam;1613;12/12/2010;151;2;2;4;Family;Yes;20/12/1979;Others;ELO;Gravel;RL;4.8;4.4;4.6;4.6;10169625
P00404;Anna Nagar;1906;12/05/2014;46;2;1;5;Partial;Yes;16/05/1997;Others;NoSewr ;Gravel;RH;4.9;3.7;4;4.24;14737720
P02210;Karapakkam;1164;14/11/2011;0;1;1;3;AbNormal;Yes;19/11/1988;Others;NoSeWa;No Access;RM;3;2.9;4.2;3.45;8381750
P01760;Velachery;1547;12/02/2012;23;2;1;4;AbNormal;No;23/02/1965;Others;ELO;Gravel;RM;4.9;3.5;2.5;3.55;10090590
P04245;Karapakkam;584;07/10/2010;59;1;1;2;Partial;Yes;18/10/1965;Commercial;AllPub;No Access;C;2.4;3.7;4.7;3.71;5109750
P08394;Adyar;1065;16/01/2008;81;1;1;3;Family;No;17/01/2003;House;ELO;Gravel;A;4.3;3.8;3.6;3.85;6857075
P00832;T Nagar;1634;25/06/2013;11;1;1;4;Partial;Yes;03/07/1982;House;NoSewr ;Paved;RM;4.8;3.3;2.6;3.435;12730270
P01170;Anna Nagar;1874;16/11/2012;10;2;1;5;Partial;Yes;23/11/1985;Others;AllPub;No Access;RM;2.6;3.2;4.9;3.67;14602660
P08459;Chrompet;714;25/12/2007;109;1;1;2;AbNormal;No;29/12/1988;House;AllPub;Gravel;RM;3;2.7;4.7;3.39;8191450
P08455;Chrompet;980;26/12/2007;18;1;1;3;AbNormal;Yes;03/01/1974;House;NoSeWa;Gravel;RH;3.1;4.7;3.9;3.98;8621500
P07475;Velachery;1590;28/10/2008;106;2;1;4;Partial;Yes;04/11/1982;House;NoSewr ;Gravel;RH;2.3;3.3;3.7;3.17;9637220
P03491;Karapakkam;1617;17/03/2011;53;2;2;4;AdjLand;Yes;28/03/1965;Others;ELO;Gravel;RL;3.9;4.7;4.7;4.46;10281375
P03745;KK Nagar;1710;18/01/2011;130;2;1;4;Family;Yes;20/01/2004;House;NoSewr ;Paved;RM;2.4;3.5;2.8;2.89;10978140
P04779;Karapakkam;836;01/07/2010;66;1;1;2;Normal Sale;No;06/07/1988;Others;NoSewr ;No Access;A;3.9;3.4;4.9;4.15;3577000
P04691;Karapakkam;774;17/07/2010;78;1;1;2;Normal Sale;No;22/07/1989;House;ELO;Gravel;C;2.9;4.3;2;2.96;4577750
P06248;Karapakkam;849;29/09/2009;173;1;1;2;Partial;Yes;08/10/1972;Commercial;NoSeWa;Paved;A;2.8;2.5;4.6;3.43;6312750
P01405;Anna Nagar;1599;31/05/2012;29;1;1;4;Normal Sale;No;10/06/1973;House;ELO;Gravel;RL;2.4;4.1;3.2;3.145;11391530
P01232;Chrompet;942;08/10/2012;44;1;1;3;AdjLand;No;16/10/1982;House;NoSeWa;No Access;RM;2.3;2.4;4.3;2.94;7913300
P04899;Karapakkam;1675;08/06/2010;185;2;2;4;AdjLand;Yes;09/06/2005;Others;AllPub;Paved;RL;4.6;3.7;3.6;3.93;10893375
P07414;Chrompet;987;19/11/2008;163;1;1;3;Partial;Yes;24/11/1989;Others;NoSewr ;Paved;RM;2.9;3;2;2.67;9963440
P01526;KK Nagar;1507;24/03/2012;88;2;1;4;AbNormal;Yes;26/03/2005;Commercial;NoSewr ;Gravel;RM;2.1;2.5;4.2;3.06;15272340
P07023;Adyar;1010;20/03/2009;121;1;1;3;Partial;Yes;25/03/1989;Others;NoSeWa;No Access;RM;3.6;3.7;3.6;3.62;9817500
P03347;Karapakkam;662;10/04/2011;148;1;1;2;Partial;No;19/04/1973;Commercial;NoSeWa;No Access;C;4.7;3.3;2.5;3.4;4356500
P06718;KK Nagar;1651;16/06/2009;182;2;1;4;Normal Sale;No;22/06/1986;Commercial;AllPub;Paved;RM;3.5;2.3;2.8;2.86;14405060
P09625;Velachery;1644;19/06/2006;75;2;1;4;AdjLand;Yes;25/06/1983;House;AllPub;No Access;A;3.5;5;4.6;4.51;7866010
P09944;Velachery;1662;04/08/2004;135;2;1;4;AbNormal;Yes;16/08/1957;Commercial;NoSeWa;Gravel;C;2.1;2.5;3.3;2.64;13384340
P05245;Karapakkam;940;03/04/2010;167;1;1;3;AdjLand;No;15/04/1961;House;AllPub;Paved;RH;2.7;2.7;4.1;3.26;5857750
P04432;Velachery;1637;01/09/2010;192;2;1;4;AbNormal;Yes;05/09/1995;Others;AllPub;Paved;A;3.6;4.7;4.4;4.34;9014800
P02272;KK Nagar;1854;02/11/2011;139;3;2;5;Partial;Yes;04/11/2002;Others;NoSewr ;Paved;RH;3.1;3;4.9;3.79;10948060
P00212;Chrompet;1019;19/09/2014;16;1;1;3;Normal Sale;Yes;24/09/1993;Others;AllPub;Gravel;RL;2.7;2.3;2.4;2.45;10315780
P07633;KK Nagar;1925;16/09/2008;125;3;2;5;Partial;No;23/09/1982;House;NoSeWa;Paved;RL;3.8;4.7;4.1;4.19;9570520
P09030;Velachery;1544;07/05/2007;196;2;1;4;Family;Yes;13/05/1982;Commercial;AllPub;No Access;C;3.1;4.8;3.1;3.87;12204650
P07469;KK Nagar;1630;31/10/2008;148;2;1;4;AbNormal;No;03/11/1996;Commercial;NoSewr ;Paved;RL;4.3;2.7;2;2.9;13745240
P06076;Velachery;1707;28/10/2009;94;2;1;4;AdjLand;No;10/11/1957;Commercial;NoSeWa;Gravel;I;4.6;4.3;4.6;4.47;13685190
P07997;KK Nagar;2113;27/05/2008;158;3;2;5;Partial;No;01/06/1991;Commercial;NoSewr ;Gravel;RH;3.8;2.9;3.7;3.49;16129140
P00225;Anna Nagar;2000;09/09/2014;102;2;1;5;Family;No;19/09/1972;Commercial;ELO;Paved;RL;3.9;5;3.1;;20926890
P05524;Anna Nagar;1730;09/02/2010;129;1;1;4;Partial;No;18/02/1976;House;AllPub;Gravel;RL;3.8;4.1;4.9;4.315;12120330
P00231;Chrompet;702;05/09/2014;62;1;1;2;Family;No;10/09/1995;Commercial;NoSewr ;Paved;RH;4.1;3.5;2.6;3.41;8883050
P04736;Chrompet;770;07/07/2010;132;1;1;2;Partial;No;15/07/1977;Commercial;NoSeWa;No Access;RL;2.9;4.3;2.6;3.37;8883750
P05101;Velachery;1662;01/05/2010;50;2;1;4;Normal Sale;Yes;08/05/1983;Commercial;ELO;Gravel;A;2.3;2.8;2.7;;13160490
P07335;T Nagar;1539;17/12/2008;100;1;1;4;Family;No;25/12/1976;Commercial;NoSeWa;Gravel;RH;2.1;5;3;3.23;17061540
P04708;Karapakkam;1327;14/07/2010;124;1;1;3;Normal Sale;Yes;19/07/1990;Commercial;NoSeWa;Gravel;A;4.1;4.1;2;3.26;9886000
P03237;Adyar;807;29/04/2011;68;1;1;3;Family;Yes;05/05/1987;Others;ELO;Paved;C;4.3;3.4;3.7;3.82;7081160
P08228;Chrompet;1228;17/03/2008;100;2;1;4;AbNormal;No;24/03/1983;Others;ELO;Gravel;RL;5;2.2;4.9;3.85;10071110
P07579;Chrompet;715;28/09/2008;39;1;1;2;Normal Sale;Yes;05/10/1981;House;NoSewr ;No Access;RL;3;4.5;4.1;3.93;7300250
P05144;Chrompet;1104;21/04/2010;32;1;1;3;Family;Yes;24/04/1998;Commercial;NoSewr ;Paved;RM;4.9;3.1;2.3;3.4;14395000
P00097;Chrompet;1254;14/12/2014;109;2;1;4;Family;No;19/12/1993;Others;NoSewr ;No Access;RL;2.1;2;2.9;2.3;9095330
P07995;Adyar;833;27/05/2008;130;1;1;3;Partial;No;30/05/1998;Commercial;AllPub;No Access;RM;2.8;4.7;2;2.78;11165950
P07867;KK Nagar;2481;09/07/2008;129;4;2;6;AdjLand;Yes;13/07/1995;House;NoSeWa;Gravel;RM;4.8;5;4.1;4.58;14276060
P09440;Velachery;1544;05/12/2006;185;2;1;4;AdjLand;Yes;18/12/1954;House;NoSewr ;No Access;C;3;4;3.1;3.48;7359840
P06009;KK Nagar;2443;11/11/2009;118;4;2;6;Normal Sale;No;16/11/1989;House;AllPub;Paved;RL;2;4.7;3.7;3.49;11734800
P07011;KK Nagar;1300;25/03/2009;97;1;1;3;AdjLand;Yes;29/03/1994;Commercial;NoSeWa;Paved;RM;4.1;2.9;4.4;3.86;13669300
P04406;Chrompet;765;08/09/2010;22;1;1;2;Partial;No;13/09/1990;House;NoSewr ;No Access;RH;3.7;3.5;4.8;3.95;5737000
P07020;Adyar;1100;21/03/2009;135;1;1;3;Partial;Yes;29/03/1976;Others;AllPub;No Access;RM;4.9;2.7;3.4;3.71;10252895
P01145;Anna Nagar;1552;29/11/2012;18;1;1;4;Partial;No;10/12/1968;Commercial;NoSeWa;Gravel;RL;4.1;4.3;2.3;3.43;17359980
P00315;Chrompet;1248;07/07/2014;77;2;1;4;Family;No;12/07/1994;House;AllPub;Gravel;RL;4.7;2.3;5;3.83;9747000
P05781;Karapakkam;1085;23/12/2009;169;1;1;3;Ab Normal;No;30/12/1982;Others;ELO;No Access;C;2.3;2.7;3;2.7;4546625
P00312;Chrompet;721;09/07/2014;118;1;1;2;Family;Yes;17/07/1982;Others;NoSeWa;No Access;RM;2.4;3.9;2.9;3.15;7947370
P08504;Anna Nagar;1829;06/12/2007;121;2;1;5;Normal Sale;No;14/12/1972;Commercial;ELO;No Access;RM;3.2;3.9;3.9;3.655;19806350
P05254;KK Nagar;2156;02/04/2010;91;3;2;5;AbNormal;Yes;06/04/1995;Others;NoSeWa;Paved;RL;2.9;3.9;3.8;3.56;12558620
P09570;Velachery;1930;28/09/2006;140;3;2;5;AdjLand;No;09/10/1962;Others;ELO;Gravel;RM;3.9;2.2;3;2.87;11853530
P04087;KK Nagar;1937;11/11/2010;4;3;2;5;Family;Yes;12/11/2004;Others;AllPub;Paved;RM;4.3;3;4.4;3.95;12782260
P00629;Anna Nagar;1611;21/11/2013;144;1;1;4;Partial;Yes;22/11/2008;Others;NoSeWa;Paved;RM;3.2;3.7;2.9;3.205;13944780
P02834;KK Nagar;1323;17/07/2011;87;1;1;3;Family;Yes;22/07/1990;House;NoSeWa;Gravel;RH;4.3;4.9;2.6;3.8;8779820
P07558;KK Nagar;1929;04/10/2008;84;3;2;5;Normal Sale;No;12/10/1978;Others;AllPub;Paved;RH;4.1;2.5;3.1;3.22;10173980
P06062;Adyar;658;30/10/2009;155;1;1;2;AdjLand;No;04/11/1991;House;AllPub;No Access;A;3.8;2.9;2.9;3.17;4479770
P05477;Karapakkam;1570;17/02/2010;170;2;2;4;Family;Yes;19/02/2002;House;NoSewr ;No Access;A;3;5;3;3.6;6407000
P06593;Chrompet;1162;18/07/2009;27;1;1;3;Partial;No;27/07/1972;Commercial;AllPub;Paved;RM;4.2;2.6;2.5;3.05;13308950
P04855;Chrompet;960;18/06/2010;116;1;1;3;AbNormal;No;21/06/1999;Others;ELO;Paved;RH;4.5;3.2;5;4.13;7968450
P05446;Adyar;667;22/02/2010;71;1;1;2;Partial;Yes;24/02/2004;House;ELO;Paved;RH;3.5;4.6;3.7;3.82;7335890
P05522;Chrompet;1293;09/02/2010;174;2;1;4;Normal Sale;No;10/02/2006;House;AllPub;Paved;RL;4.1;4.7;2.1;3.74;9815400
P09724;Velachery;1952;20/11/2005;88;3;2;5;Partial;No;01/12/1961;House;ELO;No Access;C;4;4.4;2.2;3.64;7066280
P05496;KK Nagar;2424;14/02/2010;156;4;2;6;Normal Sale;Yes;19/02/1991;Commercial;NoSewr ;Paved;RH;3.7;4.8;3.2;3.83;18796780
P08203;Anna Nagar;1605;23/03/2008;4;1;1;4;Partial;Yes;02/04/1968;Others;NoSewr ;No Access;RL;2.5;2.3;4.4;3.21;12149050
P01490;Chormpet;835;02/04/2012;46;1;1;3;Partial;Yes;08/04/1990;Others;AllPub;Gravel;RL;2.1;2.4;2.7;2.4;9220450
P05377;Karapakkam;799;06/03/2010;188;1;1;2;AdjLand;No;18/03/1961;House;AllPub;Paved;C;2.6;5;4.7;4.16;4295250
P01481;Adyar;695;07/04/2012;165;1;1;2;Family;Yes;11/04/1998;Others;NoSewr ;Paved;A;4.5;4.9;2.1;3.38;6149410
P04319;KK Nagar;1463;23/09/2010;85;2;1;4;Normal Sale;No;27/09/1995;Commercial;AllPub;Gravel;RH;2.3;2.7;3.6;2.94;12802100
P05107;KK Nagar;2006;30/04/2010;170;3;2;5;AdjLand;Yes;01/05/2004;Others;AllPub;Paved;RL;3.1;4.4;3.6;3.69;12857440
P05455;KK Nagar;1358;21/02/2010;128;2;1;4;AbNormal;No;25/02/1996;Others;NoSeWa;Gravel;RL;2;4.6;2.1;2.82;9324040
P05543;Adyar;645;06/02/2010;19;1;1;2;Normal Sale;Yes;09/02/1998;Commercial;NoSeWa;Paved;C;4.4;2.7;2.5;3.11;8793480
P00512;Anna Nagar;1731;12/02/2014;62;1;1;4;AbNormal;No;20/02/1983;Commercial;AllPub;Paved;RM;4.1;3.2;3.7;3.715;19830670
P09407;Anna Nagar;1669;20/12/2006;92;1;1;4;AbNormal;No;28/12/1975;Commercial;AllPub;Paved;RH;2.2;4;3.3;3.09;17991120
P09612;Velachery;1781;09/07/2006;30;2;1;4;AbNormal;No;18/07/1968;House;AllPub;Paved;RM;2.9;2.8;4.8;3.43;10048510
P04884;Karapakkam;766;10/06/2010;38;1;1;2;Family;Yes;22/06/1960;Commercial;NoSeWa;Paved;RM;4.8;2.2;2;2.9;8755500
P01017;Chrompet;1148;23/02/2013;82;1;1;3;AbNormal;Yes;02/03/1985;Others;ELO;Gravel;RM;3.4;2.9;2;2.78;11074760
P09964;Velachery;1625;29/06/2004;73;2;1;4;Normal Sale;Yes;04/07/1986;Commercial;ELO;Gravel;RM;2;3.7;2;2.77;15997510
P09225;T Nagar;1741;20/02/2007;106;1;1;4;Family;Yes;25/02/1985;Others;ELO;No Access;RM;3.1;4.7;4.6;;13925720
P06925;KK Nagar;1571;17/04/2009;1;2;1;4;AdjLand;Yes;20/04/1998;Others;NoSeWa;Paved;RM;2.7;4.4;4.7;4.01;11648840
P04192;Karapakkam;1196;19/10/2010;18;1;1;3;Normal Sale;Yes;31/10/1961;Other;ELO;Gravel;RH;3.3;4.2;3.9;3.81;7955250
P02206;Karapakkam;1418;15/11/2011;175;2;2;4;Normal Sale;Yes;25/11/1971;Others;NoSeWa;No Access;C;2.3;3.6;4.8;3.69;6555750
P06180;Chrompet;1087;09/10/2009;67;1;1;3;AdjLand;Yes;13/10/1995;Commercial;ELO;No Access;RM;2.5;3.6;2.9;3.06;13839900
P03350;Karapakkam;1350;10/04/2011;144;2;2;4;Normal Sale;No;11/04/2006;Commercial;ELO;Paved;I;2.3;2;5;3.29;9967750
P02844;Anna Nagar;1735;15/07/2011;96;1;1;4;Family;No;21/07/1984;House;NoSewr ;No Access;RL;3.9;3.3;3.6;3.63;11146840
P08229;Chrompet;707;17/03/2008;124;1;1;2;Partial;No;23/03/1985;House;ELO;Paved;RM;2.8;4.8;4.6;4.14;7133850
P08388;Velachery;1735;18/01/2008;159;2;1;4;Family;Yes;28/01/1967;House;AllPub;Paved;RH;2.4;4.8;2.2;3.42;9593020
P03103;Karapakkam;1156;26/05/2011;122;1;1;3;AdjLand;Yes;28/05/2002;House;ELO;Gravel;RL;3.1;4.1;2;2.96;8947750
P03847;Adyar;1175;30/12/2010;200;1;1;3;Normal Sale;No;02/01/2000;Others;NoSewr ;No Access;A;4.9;3.1;2.4;3.29;7038165
P02093;Velachery;1724;11/12/2011;47;2;1;4;AbNormal;Yes;17/12/1987;Commercial;NoSewr ;Paved;RL;2.9;2.7;2;2.54;15524880
